2024-11-13 10:36:41,394 INFO    StreamThr :15044 [internal.py:wandb_internal():85] W&B internal server running at pid: 15044, started at: 2024-11-13 10:36:41.394711
2024-11-13 10:36:42,772 INFO    SystemMonitor:15044 [interfaces.py:start():188] Started network monitoring
2024-11-13 10:36:42,772 DEBUG   HandlerThread:15044 [system_info.py:_probe_git():135] Probing git
2024-11-13 10:36:42,866 DEBUG   HandlerThread:15044 [system_info.py:_probe_git():143] Probing git done
2024-11-13 10:36:42,866 DEBUG   HandlerThread:15044 [system_info.py:probe():198] Probing system done
2024-11-13 10:36:42,866 DEBUG   HandlerThread:15044 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.0', 'heartbeatAt': '2024-11-13T03:36:42.707328', 'startedAt': '2024-11-13T03:36:41.377985', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\User\\Downloads\\trash_classification\\train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/muhammadrisma/trashnet-classification.git', 'commit': '87e8d31e703e6522f2f2f6f7157fbf7a45106962'}, 'email': 'muhammadrisma2003@gmail.com', 'root': 'C:/Users/User/Downloads/trash_classification', 'host': 'LAPTOP-PCLBHEAD', 'username': 'User', 'executable': 'C:\\Users\\User\\AppData\\Local\\Programs\\Python\\Python310\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3110.0, 'min': 0.0, 'max': 3110.0}, 'cpu_freq_per_core': [{'current': 3110.0, 'min': 0.0, 'max': 3110.0}], 'disk': {'/': {'total': 242.12530899047852, 'used': 235.22074127197266}}, 'memory': {'total': 7.6985626220703125}}
2024-11-13 10:36:42,866 INFO    HandlerThread:15044 [system_monitor.py:probe():224] Finished collecting system info
2024-11-13 10:36:42,866 INFO    HandlerThread:15044 [system_monitor.py:probe():227] Publishing system info
2024-11-13 10:36:42,866 INFO    HandlerThread:15044 [system_monitor.py:probe():229] Finished publishing system info
2024-11-13 10:36:42,889 DEBUG   SenderThread:15044 [sender.py:send():378] send: files
2024-11-13 10:36:42,889 INFO    SenderThread:15044 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-11-13 10:36:43,345 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: python_packages
2024-11-13 10:36:43,345 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: python_packages
2024-11-13 10:36:43,345 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: stop_status
2024-11-13 10:36:43,345 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: stop_status
2024-11-13 10:36:43,468 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\requirements.txt
2024-11-13 10:36:43,468 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\wandb-metadata.json
2024-11-13 10:36:43,795 DEBUG   SenderThread:15044 [sender.py:send():378] send: telemetry
2024-11-13 10:36:43,821 DEBUG   SenderThread:15044 [sender.py:send():378] send: telemetry
2024-11-13 10:36:43,821 DEBUG   SenderThread:15044 [sender.py:send():378] send: telemetry
2024-11-13 10:36:43,821 DEBUG   SenderThread:15044 [sender.py:send():378] send: files
2024-11-13 10:36:43,821 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: get_summary
2024-11-13 10:36:43,930 INFO    wandb-upload_0:15044 [upload_job.py:push():130] Uploaded file C:\Users\User\AppData\Local\Temp\tmp9jselulbwandb\9ruw8cwq-wandb-metadata.json
2024-11-13 10:36:44,468 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\output.log
2024-11-13 10:36:46,513 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: status_report
2024-11-13 10:36:46,521 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\output.log
2024-11-13 10:36:47,760 DEBUG   SenderThread:15044 [sender.py:send():378] send: telemetry
2024-11-13 10:36:47,792 DEBUG   SenderThread:15044 [sender.py:send():378] send: files
2024-11-13 10:36:47,792 INFO    SenderThread:15044 [sender.py:_save_file():1389] saving file media\graph\graph_summary_3ad04f48ac7916e3eeed.graph.json with policy now
2024-11-13 10:36:47,807 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: summary_record
2024-11-13 10:36:47,807 INFO    SenderThread:15044 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-11-13 10:36:48,465 INFO    wandb-upload_0:15044 [upload_job.py:push():130] Uploaded file C:\Users\User\AppData\Local\Temp\tmp9jselulbwandb\0p2kjcd2-media/graph/graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:36:48,543 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\wandb-summary.json
2024-11-13 10:36:48,543 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\media\graph\graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:36:48,543 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\media
2024-11-13 10:36:48,543 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\media\graph
2024-11-13 10:36:49,390 INFO    wandb-upload_0:15044 [upload_job.py:push():130] Uploaded file C:\Users\User\AppData\Local\Temp\tmp9jselulbwandb\hpycfgu6-media/graph/graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:36:50,610 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\output.log
2024-11-13 10:36:52,364 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: status_report
2024-11-13 10:36:53,140 DEBUG   SenderThread:15044 [sender.py:send():378] send: exit
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:send_exit():585] handling exit code: 255
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:send_exit():587] handling runtime: 10
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:send_exit():593] send defer
2024-11-13 10:36:53,140 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,140 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 0
2024-11-13 10:36:53,140 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 0
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 1
2024-11-13 10:36:53,140 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,140 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 1
2024-11-13 10:36:53,140 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 1
2024-11-13 10:36:53,140 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 2
2024-11-13 10:36:53,140 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,140 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 2
2024-11-13 10:36:53,140 INFO    HandlerThread:15044 [system_monitor.py:finish():203] Stopping system monitor
2024-11-13 10:36:53,140 DEBUG   SystemMonitor:15044 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-11-13 10:36:53,140 DEBUG   SystemMonitor:15044 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-11-13 10:36:53,140 INFO    HandlerThread:15044 [interfaces.py:finish():200] Joined cpu monitor
2024-11-13 10:36:53,140 DEBUG   SystemMonitor:15044 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-11-13 10:36:53,140 INFO    HandlerThread:15044 [interfaces.py:finish():200] Joined disk monitor
2024-11-13 10:36:53,147 INFO    HandlerThread:15044 [interfaces.py:finish():200] Joined memory monitor
2024-11-13 10:36:53,147 INFO    HandlerThread:15044 [interfaces.py:finish():200] Joined network monitor
2024-11-13 10:36:53,147 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,147 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 2
2024-11-13 10:36:53,147 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 3
2024-11-13 10:36:53,147 DEBUG   SenderThread:15044 [sender.py:send():378] send: stats
2024-11-13 10:36:53,147 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,147 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 3
2024-11-13 10:36:53,147 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,147 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 3
2024-11-13 10:36:53,147 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 4
2024-11-13 10:36:53,147 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,147 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 4
2024-11-13 10:36:53,151 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,151 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 4
2024-11-13 10:36:53,151 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 5
2024-11-13 10:36:53,151 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,151 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 5
2024-11-13 10:36:53,151 DEBUG   SenderThread:15044 [sender.py:send():378] send: summary
2024-11-13 10:36:53,152 INFO    SenderThread:15044 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-11-13 10:36:53,153 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,153 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 5
2024-11-13 10:36:53,153 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 6
2024-11-13 10:36:53,153 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,153 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 6
2024-11-13 10:36:53,153 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,153 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 6
2024-11-13 10:36:53,153 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: status_report
2024-11-13 10:36:53,458 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 7
2024-11-13 10:36:53,458 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:53,458 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 7
2024-11-13 10:36:53,458 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:53,458 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 7
2024-11-13 10:36:53,971 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\wandb-summary.json
2024-11-13 10:36:53,971 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\config.yaml
2024-11-13 10:36:53,971 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\output.log
2024-11-13 10:36:54,153 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:36:55,137 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 8
2024-11-13 10:36:55,137 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:36:55,137 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:55,137 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 8
2024-11-13 10:36:55,137 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:55,137 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 8
2024-11-13 10:36:55,137 INFO    SenderThread:15044 [job_builder.py:build():432] Attempting to build job artifact
2024-11-13 10:36:55,137 INFO    SenderThread:15044 [job_builder.py:_get_source_type():565] is repo sourced job
2024-11-13 10:36:55,168 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:36:55,243 INFO    SenderThread:15044 [job_builder.py:build():541] adding wandb-job metadata file
2024-11-13 10:36:55,259 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 9
2024-11-13 10:36:55,259 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:36:55,259 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:36:55,259 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 9
2024-11-13 10:36:55,259 DEBUG   SenderThread:15044 [sender.py:send():378] send: artifact
2024-11-13 10:36:55,993 INFO    Thread-16 :15044 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\output.log
2024-11-13 10:36:56,193 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:36:57,074 INFO    wandb-upload_0:15044 [upload_job.py:push():85] Skipped uploading C:\Users\User\AppData\Local\wandb\wandb\artifacts\staging\tmpocmtmbz1
2024-11-13 10:36:57,394 INFO    wandb-upload_1:15044 [upload_job.py:push():88] Uploaded file C:\Users\User\AppData\Local\Temp\tmpi7a7trr_\wandb-job.json
2024-11-13 10:36:59,175 INFO    SenderThread:15044 [sender.py:send_artifact():1467] sent artifact job-https___github.com_muhammadrisma_trashnet-classification.git_train.py - {'id': 'QXJ0aWZhY3Q6MTMzMjM3MDQzNA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ5NTQ1NTkzOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTMzMjM2Njk1OA==', 'versionIndex': 0}}}
2024-11-13 10:36:59,175 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:36:59,175 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: status_report
2024-11-13 10:36:59,175 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 9
2024-11-13 10:36:59,175 INFO    SenderThread:15044 [dir_watcher.py:finish():358] shutting down directory watcher
2024-11-13 10:37:00,002 INFO    SenderThread:15044 [dir_watcher.py:finish():388] scan: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files
2024-11-13 10:37:00,002 INFO    SenderThread:15044 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\config.yaml config.yaml
2024-11-13 10:37:00,003 INFO    SenderThread:15044 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\output.log output.log
2024-11-13 10:37:00,007 INFO    SenderThread:15044 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\requirements.txt requirements.txt
2024-11-13 10:37:00,011 INFO    SenderThread:15044 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\wandb-metadata.json wandb-metadata.json
2024-11-13 10:37:00,012 INFO    SenderThread:15044 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\wandb-summary.json wandb-summary.json
2024-11-13 10:37:00,020 INFO    SenderThread:15044 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\media\graph\graph_summary_3ad04f48ac7916e3eeed.graph.json media/graph/graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:37:00,020 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 10
2024-11-13 10:37:00,020 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:37:00,020 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:37:00,021 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 10
2024-11-13 10:37:00,021 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:37:00,021 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 10
2024-11-13 10:37:00,021 INFO    SenderThread:15044 [file_pusher.py:finish():169] shutting down file pusher
2024-11-13 10:37:00,203 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:37:00,203 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:37:00,654 INFO    wandb-upload_1:15044 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\output.log
2024-11-13 10:37:00,739 INFO    wandb-upload_0:15044 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\config.yaml
2024-11-13 10:37:00,854 INFO    wandb-upload_3:15044 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\wandb-summary.json
2024-11-13 10:37:00,877 INFO    wandb-upload_2:15044 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\files\requirements.txt
2024-11-13 10:37:01,083 INFO    Thread-15 (_thread_body):15044 [sender.py:transition_state():613] send defer: 11
2024-11-13 10:37:01,083 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:37:01,083 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 11
2024-11-13 10:37:01,083 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:37:01,083 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 11
2024-11-13 10:37:01,083 INFO    SenderThread:15044 [file_pusher.py:join():175] waiting for file pusher
2024-11-13 10:37:01,083 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 12
2024-11-13 10:37:01,083 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:37:01,083 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 12
2024-11-13 10:37:01,083 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:37:01,083 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 12
2024-11-13 10:37:01,083 INFO    SenderThread:15044 [file_stream.py:finish():601] file stream finish called
2024-11-13 10:37:01,209 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:37:01,412 INFO    SenderThread:15044 [file_stream.py:finish():605] file stream finish is done
2024-11-13 10:37:01,412 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 13
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:37:01,412 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 13
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:37:01,412 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 13
2024-11-13 10:37:01,412 INFO    SenderThread:15044 [sender.py:transition_state():613] send defer: 14
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:37:01,412 INFO    HandlerThread:15044 [handler.py:handle_request_defer():184] handle defer: 14
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send():378] send: final
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send():378] send: footer
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: defer
2024-11-13 10:37:01,412 INFO    SenderThread:15044 [sender.py:send_request_defer():609] handle sender defer: 14
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: server_info
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: get_summary
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: sampled_history
2024-11-13 10:37:01,412 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:37:01,412 DEBUG   SenderThread:15044 [sender.py:send_request():405] send_request: server_info
2024-11-13 10:37:01,693 INFO    MainThread:15044 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-11-13 10:37:01,693 INFO    MainThread:15044 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-11-13 10:37:01,693 INFO    MainThread:15044 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-11-13 10:37:01,693 DEBUG   HandlerThread:15044 [handler.py:handle_request():158] handle_request: shutdown
2024-11-13 10:37:01,693 INFO    HandlerThread:15044 [handler.py:finish():882] shutting down handler
2024-11-13 10:37:02,419 INFO    WriterThread:15044 [datastore.py:close():296] close: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_103641-pshqexjp\run-pshqexjp.wandb
2024-11-13 10:37:02,715 INFO    SenderThread:15044 [sender.py:finish():1545] shutting down sender
2024-11-13 10:37:02,715 INFO    SenderThread:15044 [file_pusher.py:finish():169] shutting down file pusher
2024-11-13 10:37:02,715 INFO    SenderThread:15044 [file_pusher.py:join():175] waiting for file pusher
