2024-11-13 10:54:34,142 INFO    StreamThr :2364 [internal.py:wandb_internal():85] W&B internal server running at pid: 2364, started at: 2024-11-13 10:54:34.142524
2024-11-13 10:54:41,422 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\output.log
2024-11-13 10:54:43,107 DEBUG   SenderThread:2364 [sender.py:send():378] send: telemetry
2024-11-13 10:54:43,123 DEBUG   SenderThread:2364 [sender.py:send():378] send: files
2024-11-13 10:54:43,123 INFO    SenderThread:2364 [sender.py:_save_file():1389] saving file media\graph\graph_summary_3ad04f48ac7916e3eeed.graph.json with policy now
2024-11-13 10:54:43,132 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: summary_record
2024-11-13 10:54:43,132 INFO    SenderThread:2364 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-11-13 10:54:43,461 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\wandb-summary.json
2024-11-13 10:54:43,461 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\media\graph\graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:54:43,461 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\media\graph
2024-11-13 10:54:43,461 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\media
2024-11-13 10:54:44,773 INFO    wandb-upload_0:2364 [upload_job.py:push():130] Uploaded file C:\Users\User\AppData\Local\Temp\tmphektwhd3wandb\x22891ht-media/graph/graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:54:45,491 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\output.log
2024-11-13 10:54:45,506 INFO    wandb-upload_0:2364 [upload_job.py:push():130] Uploaded file C:\Users\User\AppData\Local\Temp\tmphektwhd3wandb\64ogtp2t-media/graph/graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:54:45,719 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: status_report
2024-11-13 10:54:47,517 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\output.log
2024-11-13 10:54:48,605 DEBUG   SenderThread:2364 [sender.py:send():378] send: exit
2024-11-13 10:54:48,605 INFO    SenderThread:2364 [sender.py:send_exit():585] handling exit code: 255
2024-11-13 10:54:48,605 INFO    SenderThread:2364 [sender.py:send_exit():587] handling runtime: 12
2024-11-13 10:54:48,607 INFO    SenderThread:2364 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-11-13 10:54:48,607 INFO    SenderThread:2364 [sender.py:send_exit():593] send defer
2024-11-13 10:54:48,607 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,607 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 0
2024-11-13 10:54:48,611 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,611 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 0
2024-11-13 10:54:48,611 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 1
2024-11-13 10:54:48,611 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,611 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 1
2024-11-13 10:54:48,611 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,611 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 1
2024-11-13 10:54:48,611 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 2
2024-11-13 10:54:48,611 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,611 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 2
2024-11-13 10:54:48,611 INFO    HandlerThread:2364 [system_monitor.py:finish():203] Stopping system monitor
2024-11-13 10:54:48,613 INFO    HandlerThread:2364 [interfaces.py:finish():200] Joined cpu monitor
2024-11-13 10:54:48,613 DEBUG   SystemMonitor:2364 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-11-13 10:54:48,613 INFO    HandlerThread:2364 [interfaces.py:finish():200] Joined disk monitor
2024-11-13 10:54:48,613 DEBUG   SystemMonitor:2364 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-11-13 10:54:48,613 INFO    HandlerThread:2364 [interfaces.py:finish():200] Joined memory monitor
2024-11-13 10:54:48,613 DEBUG   SystemMonitor:2364 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-11-13 10:54:48,613 INFO    HandlerThread:2364 [interfaces.py:finish():200] Joined network monitor
2024-11-13 10:54:48,617 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 2
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 3
2024-11-13 10:54:48,617 DEBUG   SenderThread:2364 [sender.py:send():378] send: stats
2024-11-13 10:54:48,617 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,617 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 3
2024-11-13 10:54:48,617 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 3
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 4
2024-11-13 10:54:48,617 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,617 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 4
2024-11-13 10:54:48,617 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 4
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 5
2024-11-13 10:54:48,617 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,617 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 5
2024-11-13 10:54:48,617 DEBUG   SenderThread:2364 [sender.py:send():378] send: summary
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-11-13 10:54:48,617 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 5
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 6
2024-11-13 10:54:48,617 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,617 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 6
2024-11-13 10:54:48,617 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,617 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 6
2024-11-13 10:54:48,625 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: status_report
2024-11-13 10:54:48,980 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 7
2024-11-13 10:54:48,980 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:48,980 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 7
2024-11-13 10:54:48,980 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:48,980 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 7
2024-11-13 10:54:49,527 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\config.yaml
2024-11-13 10:54:49,527 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\wandb-summary.json
2024-11-13 10:54:49,606 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:54:50,607 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 8
2024-11-13 10:54:50,607 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:54:50,607 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:50,607 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 8
2024-11-13 10:54:50,607 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:50,607 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 8
2024-11-13 10:54:50,607 INFO    SenderThread:2364 [job_builder.py:build():432] Attempting to build job artifact
2024-11-13 10:54:50,607 INFO    SenderThread:2364 [job_builder.py:_get_source_type():565] is repo sourced job
2024-11-13 10:54:50,701 INFO    SenderThread:2364 [job_builder.py:build():541] adding wandb-job metadata file
2024-11-13 10:54:50,717 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 9
2024-11-13 10:54:50,717 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:50,717 DEBUG   SenderThread:2364 [sender.py:send():378] send: artifact
2024-11-13 10:54:50,717 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 9
2024-11-13 10:54:51,549 INFO    Thread-16 :2364 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\output.log
2024-11-13 10:54:51,610 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:54:52,836 INFO    wandb-upload_0:2364 [upload_job.py:push():85] Skipped uploading C:\Users\User\AppData\Local\wandb\wandb\artifacts\staging\tmp9kdcvxol
2024-11-13 10:54:53,166 INFO    wandb-upload_1:2364 [upload_job.py:push():88] Uploaded file C:\Users\User\AppData\Local\Temp\tmpmarjmky6\wandb-job.json
2024-11-13 10:54:56,136 INFO    SenderThread:2364 [sender.py:send_artifact():1467] sent artifact job-https___github.com_muhammadrisma_trashnet-classification.git_train.py - {'id': 'QXJ0aWZhY3Q6MTMzMjM5MjA3Ng==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ5NTQ1NTkzOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTMzMjM3MDQzNA==', 'versionIndex': 1}}}
2024-11-13 10:54:56,136 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:56,136 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 9
2024-11-13 10:54:56,136 INFO    SenderThread:2364 [dir_watcher.py:finish():358] shutting down directory watcher
2024-11-13 10:54:56,136 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: status_report
2024-11-13 10:54:56,590 INFO    SenderThread:2364 [dir_watcher.py:finish():388] scan: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files
2024-11-13 10:54:56,590 INFO    SenderThread:2364 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\config.yaml config.yaml
2024-11-13 10:54:56,590 INFO    SenderThread:2364 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\output.log output.log
2024-11-13 10:54:56,590 INFO    SenderThread:2364 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\requirements.txt requirements.txt
2024-11-13 10:54:56,607 INFO    SenderThread:2364 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\wandb-metadata.json wandb-metadata.json
2024-11-13 10:54:56,607 INFO    SenderThread:2364 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\wandb-summary.json wandb-summary.json
2024-11-13 10:54:56,609 INFO    SenderThread:2364 [dir_watcher.py:finish():402] scan save: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\media\graph\graph_summary_3ad04f48ac7916e3eeed.graph.json media/graph/graph_summary_3ad04f48ac7916e3eeed.graph.json
2024-11-13 10:54:56,609 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 10
2024-11-13 10:54:56,622 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:54:56,622 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:56,624 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 10
2024-11-13 10:54:56,625 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:56,625 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 10
2024-11-13 10:54:56,625 INFO    SenderThread:2364 [file_pusher.py:finish():169] shutting down file pusher
2024-11-13 10:54:56,669 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: keepalive
2024-11-13 10:54:56,669 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:54:56,671 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:54:57,297 INFO    wandb-upload_0:2364 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\config.yaml
2024-11-13 10:54:57,395 INFO    wandb-upload_2:2364 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\requirements.txt
2024-11-13 10:54:57,426 INFO    wandb-upload_1:2364 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\output.log
2024-11-13 10:54:57,457 INFO    wandb-upload_3:2364 [upload_job.py:push():130] Uploaded file C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\files\wandb-summary.json
2024-11-13 10:54:57,673 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:54:57,673 INFO    Thread-15 (_thread_body):2364 [sender.py:transition_state():613] send defer: 11
2024-11-13 10:54:57,673 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:57,673 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 11
2024-11-13 10:54:57,673 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:54:57,673 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:57,673 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 11
2024-11-13 10:54:57,673 INFO    SenderThread:2364 [file_pusher.py:join():175] waiting for file pusher
2024-11-13 10:54:57,673 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 12
2024-11-13 10:54:57,673 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:57,684 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 12
2024-11-13 10:54:57,686 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:57,686 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 12
2024-11-13 10:54:57,687 INFO    SenderThread:2364 [file_stream.py:finish():601] file stream finish called
2024-11-13 10:54:58,678 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:54:59,110 INFO    SenderThread:2364 [file_stream.py:finish():605] file stream finish is done
2024-11-13 10:54:59,110 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 13
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:59,110 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 13
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:59,110 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 13
2024-11-13 10:54:59,110 INFO    SenderThread:2364 [sender.py:transition_state():613] send defer: 14
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: defer
2024-11-13 10:54:59,110 INFO    HandlerThread:2364 [handler.py:handle_request_defer():184] handle defer: 14
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send():378] send: final
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send():378] send: footer
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: defer
2024-11-13 10:54:59,110 INFO    SenderThread:2364 [sender.py:send_request_defer():609] handle sender defer: 14
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: server_info
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: get_summary
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: sampled_history
2024-11-13 10:54:59,110 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: poll_exit
2024-11-13 10:54:59,110 DEBUG   SenderThread:2364 [sender.py:send_request():405] send_request: server_info
2024-11-13 10:54:59,520 INFO    MainThread:2364 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-11-13 10:54:59,520 INFO    MainThread:2364 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-11-13 10:54:59,520 INFO    MainThread:2364 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-11-13 10:54:59,520 DEBUG   HandlerThread:2364 [handler.py:handle_request():158] handle_request: shutdown
2024-11-13 10:54:59,520 INFO    HandlerThread:2364 [handler.py:finish():882] shutting down handler
2024-11-13 10:55:00,133 INFO    WriterThread:2364 [datastore.py:close():296] close: C:\Users\User\Downloads\trash_classification\wandb\run-20241113_105434-d4uoz2me\run-d4uoz2me.wandb
2024-11-13 10:55:00,529 INFO    SenderThread:2364 [sender.py:finish():1545] shutting down sender
2024-11-13 10:55:00,529 INFO    SenderThread:2364 [file_pusher.py:finish():169] shutting down file pusher
2024-11-13 10:55:00,530 INFO    SenderThread:2364 [file_pusher.py:join():175] waiting for file pusher
